"","X..","X.DateOccur.","X.Count.","X.Crime.","X.District.","X.Neighborhood.","X.XCoord.","X.YCoord."
"18486","""18486""","""05/13/2015 10:00""",1,65701,1,1,892452.3,992536.6
"18487","""18487""","""05/13/2015 10:05""",1,91113,1,5,887535.4,1001127
"18488","""18488""","""05/13/2015 10:20""",1,67701,2,7,879017.6,1005015
"18489","""18489""","""05/13/2015 10:32""",1,91113,5,78,882353.3,1031976
"18490","""18490""","""05/13/2015 10:32""",1,91113,5,78,882353.3,1031976
"18491","""18491""","""05/13/2015 10:52""",1,51122,1,16,890709,1001576
"18492","""18492""","""05/13/2015 11:00""",1,91123,1,1,891701.1,994919.8
"18493","""18493""","""05/13/2015 11:07""",1,41011,6,74,897741.4,1049605
"18494","""18494""","""05/13/2015 11:07""",1,41011,6,74,897741.4,1049605
"18495","""18495""","""05/13/2015 11:15""",1,182130,4,37,894592.3,1020401
"18496","""18496""","""05/13/2015 11:27""",1,266999,6,70,890074.4,1037079
"18497","""18497""","""05/13/2015 11:30""",1,43015,6,74,895844.6,1047711
"18498","""18498""","""05/13/2015 11:30""",1,65701,4,77,896029.9,1021573
"18499","""18499""","""05/13/2015 11:30""",1,130000,4,36,904709.6,1020461
"18500","""18500""","""05/13/2015 11:34""",1,51112,6,74,895115.1,1048221
"18501","""18501""","""05/13/2015 12:00""",1,43013,3,19,897177.8,1005143
"18502","""18502""","""05/13/2015 12:00""",1,51112,1,16,891133.4,1002973
"18503","""18503""","""05/13/2015 13:00""",1,51122,5,48,880506.4,1031154
"18504","""18504""","""05/13/2015 13:00""",1,91113,2,82,886776.8,1019472
"18505","""18505""","""05/13/2015 13:00""",1,91303,5,54,889696.8,1027022
"18506","""18506""","""05/13/2015 13:12""",1,265321,2,41,883501.3,1018059
"18507","""18507""","""05/13/2015 13:14""",1,266510,4,35,908989.9,1017353
"18508","""18508""","""05/13/2015 13:15""",1,51122,6,70,886947.8,1043609
"18509","""18509""","""05/13/2015 13:20""",1,142320,3,30,898120.6,1006504
"18510","""18510""","""05/13/2015 13:26""",1,63701,5,50,888884.8,1036000
"18511","""18511""","""05/13/2015 13:30""",1,51112,6,69,894799.1,1035835
"18512","""18512""","""05/13/2015 13:41""",1,31421,5,38,889356.2,1023554
"18513","""18513""","""05/13/2015 14:00""",1,266510,6,69,893441.1,1034064
"18514","""18514""","""05/13/2015 14:00""",1,67701,3,25,895407.6,1010724
"18515","""18515""","""05/13/2015 14:13""",1,142320,6,73,891980,1047953
"18516","""18516""","""05/13/2015 14:28""",1,31111,4,77,897375.6,1024656
"18517","""18517""","""05/13/2015 14:38""",1,266999,4,37,896073.6,1019677
"18518","""18518""","""05/13/2015 14:41""",1,151110,2,14,884988.9,1006451
"18519","""18519""","""05/13/2015 15:00""",1,43012,6,69,898258.9,1037458
"18520","""18520""","""05/13/2015 15:00""",1,91114,6,69,898258.9,1037458
"18521","""18521""","""05/13/2015 15:05""",1,41012,6,72,888758.3,1042153
"18522","""18522""","""05/13/2015 15:05""",1,91113,3,18,898849.2,1003103
"18523","""18523""","""05/13/2015 15:05""",1,91113,3,18,898849.2,1003103
"18524","""18524""","""05/13/2015 15:14""",1,241100,1,17,894501.4,994689.8
"18525","""18525""","""05/13/2015 15:15""",1,91113,4,77,896742,1025805
"18526","""18526""","""05/13/2015 15:30""",1,265321,2,43,875117.3,1015689
"18527","""18527""","""05/13/2015 15:41""",1,265321,1,2,888517.3,987617.3
"18528","""18528""","""05/13/2015 15:50""",1,229999,3,18,898863.3,1002882
"18529","""18529""","""05/13/2015 16:00""",1,69602,5,38,889925.6,1024359
"18530","""18530""","""05/13/2015 16:00""",1,51312,5,50,886751.9,1034070
"18531","""18531""","""05/13/2015 16:30""",1,265321,2,14,885032.5,1005530
"18532","""18532""","""05/13/2015 16:35""",1,63701,5,50,888884.8,1036000
"18533","""18533""","""05/13/2015 16:40""",1,250000,1,1,889259.4,991516.9
"18534","""18534""","""05/13/2015 16:45""",1,31111,3,18,898646.9,1002044
"18535","""18535""","""05/13/2015 16:48""",1,266999,4,65,0,0
"18536","""18536""","""05/13/2015 17:00""",1,51322,1,16,891820.9,997867.8
"18537","""18537""","""05/13/2015 17:00""",1,69602,3,22,900130.7,1005162
"18538","""18538""","""05/13/2015 17:00""",1,65701,5,38,888504.6,1025083
"18539","""18539""","""05/13/2015 17:00""",1,31421,1,16,893094.9,997444.4
"18540","""18540""","""05/13/2015 17:05""",1,265321,5,38,888454.8,1023811
"18541","""18541""","""05/13/2015 17:17""",1,63701,1,1,889468,994413.8
"18542","""18542""","""05/13/2015 17:30""",1,51312,5,78,882744.4,1032392
"18543","""18543""","""05/13/2015 17:32""",1,265321,5,52,888797.9,1034141
"18544","""18544""","""05/13/2015 17:45""",1,67601,6,68,898752.8,1036892
"18545","""18545""","""05/13/2015 17:51""",1,182400,1,16,889849,1003566
"18546","""18546""","""05/13/2015 18:00""",1,92000,1,16,892469.9,1001328
"18547","""18547""","""05/13/2015 18:02""",1,67701,6,68,898752.8,1036892
"18548","""18548""","""05/13/2015 18:30""",1,142320,5,38,885363,1023846
"18549","""18549""","""05/13/2015 18:40""",1,69702,1,5,884811.1,999263.1
"18550","""18550""","""05/13/2015 18:55""",1,63701,5,38,892104.8,1022153
"18551","""18551""","""05/13/2015 19:00""",1,41011,4,59,898451.3,1028783
"18552","""18552""","""05/13/2015 19:00""",1,21000,1,16,0,0
"18553","""18553""","""05/13/2015 19:00""",1,91113,5,38,887772.9,1026200
"18554","""18554""","""05/13/2015 19:00""",1,142320,3,34,904894.9,1013047
"18555","""18555""","""05/13/2015 19:10""",1,63701,5,38,892253.3,1022112
"18556","""18556""","""05/13/2015 19:30""",1,264100,4,64,909180.8,1023583
"18557","""18557""","""05/13/2015 19:30""",1,142320,2,44,875921.3,1017333
"18558","""18558""","""05/13/2015 19:45""",1,265321,3,24,898881.3,1010035
"18559","""18559""","""05/13/2015 19:50""",1,266999,2,42,878139.5,1016027
"18560","""18560""","""05/13/2015 20:00""",1,71013,2,27,893098.4,1010959
"18561","""18561""","""05/13/2015 20:00""",1,72113,1,1,889680.6,991923.1
"18562","""18562""","""05/13/2015 20:00""",1,71013,2,27,892666.1,1010870
"18563","""18563""","""05/13/2015 20:00""",1,66701,2,41,880951.3,1016649
"18564","""18564""","""05/13/2015 20:00""",1,65601,1,1,889694.4,991488.2
"18565","""18565""","""05/13/2015 20:00""",1,65701,5,52,889774.8,1034918
"18566","""18566""","""05/13/2015 20:00""",1,142320,3,25,895839.3,1007583
"18567","""18567""","""05/13/2015 20:00""",1,64701,5,55,888692.6,1030783
"18568","""18568""","""05/13/2015 20:00""",1,51312,5,78,883675.3,1032482
"18569","""18569""","""05/13/2015 20:05""",1,182130,1,2,888892.1,987759.7
"18570","""18570""","""05/13/2015 20:20""",1,142320,3,33,903976.8,1014127
"18571","""18571""","""05/13/2015 20:44""",1,31112,6,72,892558.1,1044850
"18572","""18572""","""05/13/2015 21:00""",1,64601,3,25,896172.9,1010652
"18573","""18573""","""05/13/2015 21:00""",1,52312,4,59,899203.5,1026682
"18574","""18574""","""05/13/2015 21:00""",1,51212,5,55,888692.6,1030783
"18575","""18575""","""05/13/2015 21:18""",1,151110,6,68,898590.7,1033815
"18576","""18576""","""05/13/2015 21:20""",1,142320,2,15,888013.9,1005952
"18577","""18577""","""05/13/2015 21:30""",1,265321,3,16,893503,1001358
"18578","""18578""","""05/13/2015 21:30""",1,142320,5,51,887652,1027975
"18579","""18579""","""05/13/2015 22:00""",1,71013,5,49,883631.8,1028675
"18580","""18580""","""05/13/2015 22:00""",1,71013,5,57,896585.6,1028993
"18581","""18581""","""05/13/2015 22:00""",1,263299,6,75,910959.7,1067178
"18582","""18582""","""05/13/2015 22:00""",-1,71013,5,49,883631.8,1028675
"18583","""18583""","""05/13/2015 22:03""",1,71030,5,38,888418.1,1021680
"18584","""18584""","""05/13/2015 22:24""",1,91114,5,52,887264.5,1031398
"18585","""18585""","""05/13/2015 23:00""",1,71013,4,63,907461.9,1023892
"18586","""18586""","""05/13/2015 23:30""",1,31111,3,16,894134.1,1001956
"18587","""18587""","""05/13/2015 23:59""",1,65701,4,35,908504.1,1015938
"18588","""18588""","""05/14/2015 00:45""",1,63701,3,21,904809.5,1009602
"18589","""18589""","""05/14/2015 00:45""",1,62601,4,35,907173.4,1019045
"18590","""18590""","""05/14/2015 01:00""",1,71040,4,77,896713.7,1021365
"18591","""18591""","""05/14/2015 01:30""",1,142320,5,57,895865.4,1029939
"18592","""18592""","""05/14/2015 01:40""",1,182250,2,39,889775.5,1016581
"18593","""18593""","""05/14/2015 01:45""",1,142320,6,56,893327.4,1033196
"18594","""18594""","""05/14/2015 04:01""",1,121000,5,38,894188.9,1021725
"18595","""18595""","""05/14/2015 04:30""",1,142320,6,56,894360.3,1033026
"18596","""18596""","""05/14/2015 04:34""",1,182400,1,16,892732.5,999645.9
"18597","""18597""","""05/14/2015 06:20""",1,241100,4,59,902219.7,1021301
"18598","""18598""","""05/14/2015 06:30""",1,51112,1,1,890603,993391.5
"18599","""18599""","""05/14/2015 07:09""",1,91303,4,36,905518.4,1017446
"18600","""18600""","""05/14/2015 07:15""",1,71013,6,69,895500.2,1035183
"18601","""18601""","""05/14/2015 08:00""",1,265321,1,16,892108.6,1002457
"18602","""18602""","""05/14/2015 08:00""",1,69702,2,15,887782.1,1005765
"18603","""18603""","""05/14/2015 08:00""",1,67601,1,1,891385.8,996548.8
"18604","""18604""","""05/14/2015 08:30""",1,51112,1,6,882104.3,997600
"18605","""18605""","""05/14/2015 08:30""",1,142320,3,16,894430.6,1003076
"18606","""18606""","""05/14/2015 08:30""",1,266510,6,73,892850.8,1049706
"18607","""18607""","""05/14/2015 08:36""",1,241100,5,51,887869.9,1030325
"18608","""18608""","""05/14/2015 08:40""",1,265321,6,69,891403.6,1035206
"18609","""18609""","""05/14/2015 09:00""",1,51122,1,1,890168.6,992472.5
"18610","""18610""","""05/14/2015 09:00""",1,51122,3,21,902372.6,1008785
"18611","""18611""","""05/14/2015 09:00""",1,264100,2,14,885323.4,1005511
"18612","""18612""","""05/14/2015 09:15""",1,182130,6,66,902401.9,1034981
"18613","""18613""","""05/14/2015 09:30""",1,51112,5,78,885520.5,1030907
"18614","""18614""","""05/14/2015 10:00""",1,130000,5,51,886779.3,1030546
"18615","""18615""","""05/14/2015 10:04""",1,182130,5,78,881539.9,1034740
"18616","""18616""","""05/14/2015 10:20""",1,91113,4,35,906717.8,1017504
"18617","""18617""","""05/14/2015 10:50""",1,250000,4,35,907301,1016358
"18618","""18618""","""05/14/2015 10:50""",1,229999,5,38,887950.6,1020751
"18619","""18619""","""05/14/2015 11:00""",1,265321,4,35,908773.8,1015571
"18620","""18620""","""05/14/2015 11:00""",1,265321,5,47,882250.6,1026528
"18621","""18621""","""05/14/2015 11:00""",1,266510,6,74,897003.6,1050827
"18622","""18622""","""05/14/2015 11:00""",1,265321,4,35,908314.4,1015112
"18623","""18623""","""05/14/2015 11:23""",1,266999,4,67,901867.4,1030898
"18624","""18624""","""05/14/2015 11:30""",1,91114,2,7,881520.9,1004551
"18625","""18625""","""05/14/2015 11:30""",1,266510,6,72,891967.8,1044437
"18626","""18626""","""05/14/2015 12:00""",1,95100,4,60,906092.7,1024086
"18627","""18627""","""05/14/2015 12:00""",1,51312,2,14,884240.1,1005144
"18628","""18628""","""05/14/2015 12:09""",1,265321,3,30,894460.8,1005750
"18629","""18629""","""05/14/2015 12:27""",1,265321,3,20,906811.3,1012468
"18630","""18630""","""05/14/2015 13:33""",1,151130,3,16,896364.5,1001427
"18631","""18631""","""05/14/2015 13:42""",1,250000,4,35,909633.8,1019685
"18632","""18632""","""05/14/2015 14:11""",1,91303,1,5,885784.1,1000491
"18633","""18633""","""05/14/2015 14:28""",1,10000,6,74,897501.9,1049435
"18634","""18634""","""05/14/2015 14:28""",1,36111,6,74,897501.9,1049435
"18635","""18635""","""05/14/2015 14:28""",-1,10000,6,74,897501.9,1049435
"18636","""18636""","""05/14/2015 14:30""",1,51312,2,15,891095.7,1003801
"18637","""18637""","""05/14/2015 14:55""",1,63701,5,38,888111,1026049
"18638","""18638""","""05/14/2015 14:58""",1,91114,2,15,888024.9,1006039
"18639","""18639""","""05/14/2015 15:00""",1,51312,1,16,892946.8,996997.6
"18640","""18640""","""05/14/2015 15:20""",1,91123,6,68,899147.3,1032956
"18641","""18641""","""05/14/2015 15:25""",1,250000,4,35,908646.5,1016474
"18642","""18642""","""05/14/2015 15:30""",1,142320,3,16,896845.5,1001164
"18643","""18643""","""05/14/2015 15:40""",1,265321,2,27,891341.4,1011915
"18644","""18644""","""05/14/2015 15:50""",1,65701,1,16,892677.7,997997.4
"18645","""18645""","""05/14/2015 16:00""",1,67701,3,19,895031.6,1004124
"18646","""18646""","""05/14/2015 16:00""",1,142320,2,9,876404.8,1005370
"18647","""18647""","""05/14/2015 16:00""",1,142320,6,76,890885.1,1045450
"18648","""18648""","""05/14/2015 16:30""",1,142320,5,55,891529.1,1031810
"18649","""18649""","""05/14/2015 16:45""",1,265321,5,58,894838.4,1026996
"18650","""18650""","""05/14/2015 17:00""",1,64701,2,15,889856,1005486
"18651","""18651""","""05/14/2015 17:05""",1,266999,3,30,898254.3,1005939
"18652","""18652""","""05/14/2015 17:10""",1,265321,1,5,885722.3,999469.8
"18653","""18653""","""05/14/2015 17:14""",1,63701,1,5,884082.3,1001677
"18654","""18654""","""05/14/2015 17:19""",1,250000,4,35,908840.9,1018466
"18655","""18655""","""05/14/2015 17:23""",1,266510,4,36,906829.6,1019285
"18656","""18656""","""05/14/2015 17:30""",1,229999,4,36,903731.7,1018016
"18657","""18657""","""05/14/2015 17:30""",1,72140,4,64,909769.1,1022609
