"","DBN","Grade","Year","Category","Number.Tested","Mean.Scale.Score","L1Num","L1Pct","L2Num","L2Pct","L3Num","L3Pct","L4Num","L4Pct","L34Num","L34Pct"
"25462","27Q096","All Grades",2009,"All Students",118,"","1","0.8","8","6.8","76","64.4","33","28","109","92.4"
"25463","27Q096","All Grades",2010,"All Students",151,"","13","8.6","55","36.4","56","37.1","27","17.9","83","55"
"25464","27Q096","All Grades",2011,"All Students",153,"675","11","7.2","61","39.9","66","43.1","15","9.8","81","52.9"
"25465","27Q096","All Grades",2012,"All Students",175,"683","10","5.7","48","27.4","93","53.1","24","13.7","117","66.9"
"25466","27Q097","3",2006,"All Students",105,"691","4","3.8","12","11.4","48","45.7","41","39","89","84.8"
"25467","27Q097","3",2007,"All Students",119,"696","2","1.7","10","8.4","60","50.4","47","39.5","107","89.9"
"25468","27Q097","3",2008,"All Students",126,"699","0","0","5","4","78","61.9","43","34.1","121","96"
"25469","27Q097","3",2009,"All Students",125,"701","4","3.2","5","4","68","54.4","48","38.4","116","92.8"
"25470","27Q097","3",2010,"All Students",115,"704","2","1.7","21","18.3","49","42.6","43","37.4","92","80"
"25471","27Q097","3",2011,"All Students",116,"691","8","6.9","22","19","67","57.8","19","16.4","86","74.1"
"25472","27Q097","3",2012,"All Students",109,"696","5","4.6","15","13.8","65","59.6","24","22","89","81.7"
"25473","27Q097","4",2006,"All Students",107,"681","5","4.7","14","13.1","62","57.9","26","24.3","88","82.2"
"25474","27Q097","4",2007,"All Students",106,"689","1","0.9","18","17","44","41.5","43","40.6","87","82.1"
"25475","27Q097","4",2008,"All Students",123,"682","7","5.7","12","9.8","68","55.3","36","29.3","104","84.6"
"25476","27Q097","4",2009,"All Students",125,"691","1","0.8","9","7.2","78","62.4","37","29.6","115","92"
"25477","27Q097","4",2010,"All Students",118,"700","4","3.4","25","21.2","42","35.6","47","39.8","89","75.4"
"25478","27Q097","4",2011,"All Students",121,"699","7","5.8","19","15.7","42","34.7","53","43.8","95","78.5"
"25479","27Q097","4",2012,"All Students",111,"693","7","6.3","19","17.1","49","44.1","36","32.4","85","76.6"
"25480","27Q097","5",2006,"All Students",112,"674","3","2.7","24","21.4","60","53.6","25","22.3","85","75.9"
"25481","27Q097","5",2007,"All Students",112,"684","6","5.4","12","10.7","54","48.2","40","35.7","94","83.9"
"25482","27Q097","5",2008,"All Students",101,"702","0","0","8","7.9","43","42.6","50","49.5","93","92.1"
"25483","27Q097","5",2009,"All Students",115,"689","2","1.7","10","8.7","59","51.3","44","38.3","103","89.6"
"25484","27Q097","5",2010,"All Students",129,"691","2","1.6","36","27.9","54","41.9","37","28.7","91","70.5"
"25485","27Q097","5",2011,"All Students",122,"696","2","1.6","22","18","56","45.9","42","34.4","98","80.3"
"25486","27Q097","5",2012,"All Students",127,"700","5","3.9","15","11.8","52","40.9","55","43.3","107","84.3"
"25487","27Q097","All Grades",2006,"All Students",324,"","12","3.7","50","15.4","170","52.5","92","28.4","262","80.9"
"25488","27Q097","All Grades",2007,"All Students",337,"","9","2.7","40","11.9","158","46.9","130","38.6","288","85.5"
"25489","27Q097","All Grades",2008,"All Students",350,"","7","2","25","7.1","189","54","129","36.9","318","90.9"
"25490","27Q097","All Grades",2009,"All Students",365,"","7","1.9","24","6.6","205","56.2","129","35.3","334","91.5"
"25491","27Q097","All Grades",2010,"All Students",362,"","8","2.2","82","22.7","145","40.1","127","35.1","272","75.1"
"25492","27Q097","All Grades",2011,"All Students",359,"695","17","4.7","63","17.5","165","46","114","31.8","279","77.7"
"25493","27Q097","All Grades",2012,"All Students",347,"696","17","4.9","49","14.1","166","47.8","115","33.1","281","81"
"25494","27Q100","3",2006,"All Students",177,"691","3","1.7","12","6.8","99","55.9","63","35.6","162","91.5"
"25495","27Q100","3",2007,"All Students",206,"696","4","1.9","14","6.8","97","47.1","91","44.2","188","91.3"
"25496","27Q100","3",2008,"All Students",190,"699","1","0.5","4","2.1","123","64.7","62","32.6","185","97.4"
"25497","27Q100","3",2009,"All Students",159,"704","0","0","1","0.6","103","64.8","55","34.6","158","99.4"
"25498","27Q100","3",2010,"All Students",151,"700","2","1.3","39","25.8","63","41.7","47","31.1","110","72.8"
"25499","27Q100","3",2011,"All Students",157,"691","3","1.9","46","29.3","86","54.8","22","14","108","68.8"
"25500","27Q100","3",2012,"All Students",170,"691","2","1.2","50","29.4","97","57.1","21","12.4","118","69.4"
"25501","27Q100","4",2006,"All Students",186,"681","11","5.9","21","11.3","97","52.2","57","30.6","154","82.8"
"25502","27Q100","4",2007,"All Students",188,"695","2","1.1","17","9","104","55.3","65","34.6","169","89.9"
"25503","27Q100","4",2008,"All Students",208,"706","1","0.5","8","3.8","95","45.7","104","50","199","95.7"
"25504","27Q100","4",2009,"All Students",187,"710","1","0.5","3","1.6","88","47.1","95","50.8","183","97.9"
"25505","27Q100","4",2010,"All Students",158,"700","4","2.5","33","20.9","63","39.9","58","36.7","121","76.6"
"25506","27Q100","4",2011,"All Students",163,"689","0","0","48","29.4","80","49.1","35","21.5","115","70.6"
"25507","27Q100","4",2012,"All Students",151,"689","2","1.3","52","34.4","59","39.1","38","25.2","97","64.2"
"25508","27Q100","5",2006,"All Students",196,"678","8","4.1","31","15.8","99","50.5","58","29.6","157","80.1"
"25509","27Q100","5",2007,"All Students",190,"697","2","1.1","16","8.4","82","43.2","90","47.4","172","90.5"
"25510","27Q100","5",2008,"All Students",178,"695","1","0.6","10","5.6","90","50.6","77","43.3","167","93.8"
"25511","27Q100","5",2009,"All Students",205,"698","0","0","8","3.9","92","44.9","105","51.2","197","96.1"
"25512","27Q100","5",2010,"All Students",187,"695","2","1.1","57","30.5","59","31.6","69","36.9","128","68.4"
"25513","27Q100","5",2011,"All Students",155,"692","5","3.2","28","18.1","83","53.5","39","25.2","122","78.7"
"25514","27Q100","5",2012,"All Students",166,"690","3","1.8","49","29.5","72","43.4","42","25.3","114","68.7"
"25515","27Q100","All Grades",2006,"All Students",559,"","22","3.9","64","11.4","295","52.8","178","31.8","473","84.6"
"25516","27Q100","All Grades",2007,"All Students",584,"","8","1.4","47","8","283","48.5","246","42.1","529","90.6"
"25517","27Q100","All Grades",2008,"All Students",576,"","3","0.5","22","3.8","308","53.5","243","42.2","551","95.7"
"25518","27Q100","All Grades",2009,"All Students",551,"","1","0.2","12","2.2","283","51.4","255","46.3","538","97.6"
"25519","27Q100","All Grades",2010,"All Students",496,"","8","1.6","129","26","185","37.3","174","35.1","359","72.4"
"25520","27Q100","All Grades",2011,"All Students",475,"690","8","1.7","122","25.7","249","52.4","96","20.2","345","72.6"
"25521","27Q100","All Grades",2012,"All Students",487,"690","7","1.4","151","31","228","46.8","101","20.7","329","67.6"
"25522","27Q104","3",2006,"All Students",95,"669","7","7.4","17","17.9","55","57.9","16","16.8","71","74.7"
"25523","27Q104","3",2007,"All Students",72,"680","1","1.4","10","13.9","46","63.9","15","20.8","61","84.7"
"25524","27Q104","3",2008,"All Students",65,"670","2","3.1","11","16.9","46","70.8","6","9.2","52","80"
"25525","27Q104","3",2009,"All Students",97,"693","0","0","6","6.2","62","63.9","29","29.9","91","93.8"
"25526","27Q104","3",2010,"All Students",85,"699","9","10.6","24","28.2","27","31.8","25","29.4","52","61.2"
"25527","27Q104","3",2011,"All Students",98,"678","13","13.3","42","42.9","42","42.9","1","1","43","43.9"
"25528","27Q104","3",2012,"All Students",99,"683","13","13.1","41","41.4","37","37.4","8","8.1","45","45.5"
"25529","27Q104","4",2006,"All Students",106,"668","9","8.5","29","27.4","44","41.5","24","22.6","68","64.2"
"25530","27Q104","4",2007,"All Students",76,"671","5","6.6","14","18.4","44","57.9","13","17.1","57","75"
"25531","27Q104","4",2008,"All Students",87,"663","7","8","19","21.8","52","59.8","9","10.3","61","70.1"
"25532","27Q104","4",2009,"All Students",62,"678","6","9.7","7","11.3","36","58.1","13","21","49","79"
"25533","27Q104","4",2010,"All Students",84,"679","6","7.1","36","42.9","26","31","16","19","42","50"
"25534","27Q104","4",2011,"All Students",97,"680","4","4.1","34","35.1","48","49.5","11","11.3","59","60.8"
"25535","27Q104","4",2012,"All Students",96,"681","7","7.3","32","33.3","39","40.6","18","18.8","57","59.4"
"25536","27Q104","5",2006,"All Students",82,"654","12","14.6","24","29.3","36","43.9","10","12.2","46","56.1"
"25537","27Q104","5",2007,"All Students",106,"665","6","5.7","25","23.6","58","54.7","17","16","75","70.8"
"25538","27Q104","5",2008,"All Students",82,"660","8","9.8","21","25.6","45","54.9","8","9.8","53","64.6"
"25539","27Q104","5",2009,"All Students",90,"671","5","5.6","18","20","50","55.6","17","18.9","67","74.4"
"25540","27Q104","5",2010,"All Students",73,"669","13","17.8","28","38.4","19","26","13","17.8","32","43.8"
"25541","27Q104","5",2011,"All Students",96,"677","6","6.3","40","41.7","35","36.5","15","15.6","50","52.1"
"25542","27Q104","5",2012,"All Students",103,"680","5","4.9","38","36.9","41","39.8","19","18.4","60","58.3"
"25543","27Q104","6",2006,"All Students",70,"649","10","14.3","24","34.3","30","42.9","6","8.6","36","51.4"
"25544","27Q104","6",2007,"All Students",52,"652","7","13.5","18","34.6","21","40.4","6","11.5","27","51.9"
"25545","27Q104","6",2008,"All Students",77,"656","10","13","17","22.1","42","54.5","8","10.4","50","64.9"
"25546","27Q104","6",2009,"All Students",54,"665","1","1.9","11","20.4","39","72.2","3","5.6","42","77.8"
"25547","27Q104","6",2010,"All Students",66,"665","11","16.7","28","42.4","21","31.8","6","9.1","27","40.9"
"25548","27Q104","6",2011,"All Students",34,"660","9","26.5","15","44.1","10","29.4","0","0","10","29.4"
"25549","27Q104","All Grades",2006,"All Students",353,"","38","10.8","94","26.6","165","46.7","56","15.9","221","62.6"
"25550","27Q104","All Grades",2007,"All Students",306,"","19","6.2","67","21.9","169","55.2","51","16.7","220","71.9"
"25551","27Q104","All Grades",2008,"All Students",311,"","27","8.7","68","21.9","185","59.5","31","10","216","69.5"
"25552","27Q104","All Grades",2009,"All Students",303,"","12","4","42","13.9","187","61.7","62","20.5","249","82.2"
"25553","27Q104","All Grades",2010,"All Students",308,"","39","12.7","116","37.7","93","30.2","60","19.5","153","49.7"
"25554","27Q104","All Grades",2011,"All Students",325,"677","32","9.8","131","40.3","135","41.5","27","8.3","162","49.8"
"25555","27Q104","All Grades",2012,"All Students",298,"681","25","8.4","111","37.2","117","39.3","45","15.1","162","54.4"
"25556","27Q105","3",2006,"All Students",96,"663","9","9.4","17","17.7","60","62.5","10","10.4","70","72.9"
"25557","27Q105","3",2007,"All Students",92,"672","6","6.5","16","17.4","54","58.7","16","17.4","70","76.1"
"25558","27Q105","3",2008,"All Students",88,"676","4","4.5","11","12.5","62","70.5","11","12.5","73","83"
"25559","27Q105","3",2009,"All Students",104,"672","1","1","15","14.4","79","76","9","8.7","88","84.6"
"25560","27Q105","3",2010,"All Students",98,"680","18","18.4","44","44.9","28","28.6","8","8.2","36","36.7"
"25561","27Q105","3",2011,"All Students",123,"670","26","21.1","79","64.2","17","13.8","1","0.8","18","14.6"
"25562","27Q105","3",2012,"All Students",101,"678","17","16.8","54","53.5","29","28.7","1","1","30","29.7"
"25563","27Q105","4",2006,"All Students",101,"661","8","7.9","25","24.8","60","59.4","8","7.9","68","67.3"
"25564","27Q105","4",2007,"All Students",98,"664","9","9.2","22","22.4","56","57.1","11","11.2","67","68.4"
"25565","27Q105","4",2008,"All Students",95,"663","9","9.5","17","17.9","58","61.1","11","11.6","69","72.6"
"25566","27Q105","4",2009,"All Students",90,"678","2","2.2","12","13.3","57","63.3","19","21.1","76","84.4"
"25567","27Q105","4",2010,"All Students",101,"668","12","11.9","54","53.5","23","22.8","12","11.9","35","34.7"
"25568","27Q105","4",2011,"All Students",100,"673","6","6","48","48","36","36","10","10","46","46"
"25569","27Q105","4",2012,"All Students",98,"671","4","4.1","56","57.1","31","31.6","7","7.1","38","38.8"
"25570","27Q105","5",2006,"All Students",85,"652","14","16.5","22","25.9","41","48.2","8","9.4","49","57.6"
"25571","27Q105","5",2007,"All Students",97,"659","3","3.1","30","30.9","59","60.8","5","5.2","64","66"
"25572","27Q105","5",2008,"All Students",96,"662","0","0","28","29.2","64","66.7","4","4.2","68","70.8"
"25573","27Q105","5",2009,"All Students",84,"669","1","1.2","18","21.4","56","66.7","9","10.7","65","77.4"
"25574","27Q105","5",2010,"All Students",96,"661","15","15.6","55","57.3","24","25","2","2.1","26","27.1"
"25575","27Q105","5",2011,"All Students",103,"674","4","3.9","53","51.5","37","35.9","9","8.7","46","44.7"
"25576","27Q105","5",2012,"All Students",93,"679","4","4.3","33","35.5","48","51.6","8","8.6","56","60.2"
"25577","27Q105","6",2006,"All Students",95,"641","16","16.8","32","33.7","45","47.4","2","2.1","47","49.5"
"25578","27Q105","6",2007,"All Students",78,"642","15","19.2","29","37.2","34","43.6","0","0","34","43.6"
"25579","27Q105","6",2008,"All Students",106,"644","13","12.3","44","41.5","46","43.4","3","2.8","49","46.2"
"25580","27Q105","6",2009,"All Students",93,"661","4","4.3","22","23.7","63","67.7","4","4.3","67","72"
"25581","27Q105","6",2010,"All Students",90,"656","12","13.3","61","67.8","17","18.9","0","0","17","18.9"
"25582","27Q105","6",2011,"All Students",88,"674","8","9.1","35","39.8","35","39.8","10","11.4","45","51.1"
"25583","27Q105","6",2012,"All Students",99,"673","10","10.1","29","29.3","42","42.4","18","18.2","60","60.6"
"25584","27Q105","7",2006,"All Students",76,"635","16","21.1","35","46.1","23","30.3","2","2.6","25","32.9"
"25585","27Q105","7",2007,"All Students",90,"646","6","6.7","49","54.4","33","36.7","2","2.2","35","38.9"
"25586","27Q105","7",2008,"All Students",85,"648","4","4.7","37","43.5","43","50.6","1","1.2","44","51.8"
"25587","27Q105","7",2009,"All Students",104,"662","1","1","23","22.1","79","76","1","1","80","76.9"
"25588","27Q105","7",2010,"All Students",98,"653","23","23.5","53","54.1","21","21.4","1","1","22","22.4"
"25589","27Q105","7",2011,"All Students",108,"656","13","12","72","66.7","22","20.4","1","0.9","23","21.3"
"25590","27Q105","7",2012,"All Students",86,"663","10","11.6","47","54.7","23","26.7","6","7","29","33.7"
"25591","27Q105","8",2007,"All Students",87,"636","14","16.1","50","57.5","21","24.1","2","2.3","23","26.4"
"25592","27Q105","8",2008,"All Students",85,"645","10","11.8","37","43.5","34","40","4","4.7","38","44.7"
"25593","27Q105","8",2009,"All Students",80,"652","3","3.8","30","37.5","47","58.8","0","0","47","58.8"
"25594","27Q105","8",2010,"All Students",111,"654","18","16.2","77","69.4","16","14.4","0","0","16","14.4"
"25595","27Q105","8",2011,"All Students",95,"656","11","11.6","65","68.4","18","18.9","1","1.1","19","20"
"25596","27Q105","8",2012,"All Students",105,"656","17","16.2","63","60","24","22.9","1","1","25","23.8"
"25597","27Q105","All Grades",2006,"All Students",453,"","63","13.9","131","28.9","229","50.6","30","6.6","259","57.2"
"25598","27Q105","All Grades",2007,"All Students",542,"","53","9.8","196","36.2","257","47.4","36","6.6","293","54.1"
"25599","27Q105","All Grades",2008,"All Students",555,"","40","7.2","174","31.4","307","55.3","34","6.1","341","61.4"
"25600","27Q105","All Grades",2009,"All Students",555,"","12","2.2","120","21.6","381","68.6","42","7.6","423","76.2"
"25601","27Q105","All Grades",2010,"All Students",594,"","98","16.5","344","57.9","129","21.7","23","3.9","152","25.6"
"25602","27Q105","All Grades",2011,"All Students",617,"667","68","11","352","57.1","165","26.7","32","5.2","197","31.9"
"25603","27Q105","All Grades",2012,"All Students",582,"670","62","10.7","282","48.5","197","33.8","41","7","238","40.9"
"25604","27Q106","3",2006,"All Students",66,"692","2","3","6","9.1","31","47","27","40.9","58","87.9"
"25605","27Q106","3",2007,"All Students",67,"686","1","1.5","8","11.9","38","56.7","20","29.9","58","86.6"
"25606","27Q106","3",2008,"All Students",83,"684","6","7.2","4","4.8","59","71.1","14","16.9","73","88"
"25607","27Q106","3",2009,"All Students",65,"689","0","0","7","10.8","41","63.1","17","26.2","58","89.2"
"25608","27Q106","3",2010,"All Students",57,"677","9","15.8","28","49.1","18","31.6","2","3.5","20","35.1"
"25609","27Q106","3",2011,"All Students",59,"685","4","6.8","21","35.6","30","50.8","4","6.8","34","57.6"
"25610","27Q106","3",2012,"All Students",36,"697","0","0","6","16.7","23","63.9","7","19.4","30","83.3"
"25611","27Q106","4",2006,"All Students",71,"682","1","1.4","14","19.7","35","49.3","21","29.6","56","78.9"
"25612","27Q106","4",2007,"All Students",71,"683","4","5.6","12","16.9","34","47.9","21","29.6","55","77.5"
"25613","27Q106","4",2008,"All Students",60,"679","3","5","11","18.3","31","51.7","15","25","46","76.7"
"25614","27Q106","4",2009,"All Students",77,"687","4","5.2","6","7.8","45","58.4","22","28.6","67","87"
"25615","27Q106","4",2010,"All Students",58,"706","1","1.7","9","15.5","23","39.7","25","43.1","48","82.8"
"25616","27Q106","4",2011,"All Students",57,"682","2","3.5","23","40.4","20","35.1","12","21.1","32","56.1"
"25617","27Q106","4",2012,"All Students",66,"677","4","6.1","22","33.3","32","48.5","8","12.1","40","60.6"
"25618","27Q106","5",2006,"All Students",89,"675","10","11.2","11","12.4","39","43.8","29","32.6","68","76.4"
